"ind","lon","lat","biome","ecoregion","temp","prec","evap","swb"
55242,142.915801592155,-19.7224765847098,7,"Carpentaria tropical savanna",25.45,649.7,166.97,-1397
5473,142.918865179605,-15.8326189043192,7,"Carpentaria tropical savanna",27.15,1110.4,156.82,-1011
33874,142.930690895244,42.5743160981293,5,"Hokkaido montane conifer forests",3.75000000000006,1956.3,56.71,222
24396,142.936440509548,-24.6325853486964,13,"Simpson desert",23.7500000000001,314.8,162.01,-1648
52380,142.949832345518,-33.4245285531763,12,"Murray-Darling woodlands and mallee",17.7500000000001,281.3,126.31,-1243
31413,142.952054265216,52.7623378519331,6,"Sakhalin Island taiga",-0.949999999999989,739.5,46.25,59
3571,142.959356279549,-13.2302258809149,7,"Cape York Peninsula tropical savanna",24.7500000000001,1634.1,151.25,-779
14820,142.960312747033,-3.44260847094188,1,"Northern New Guinea montane rain forests",25.45,2860.5,141,145
35188,142.960891500912,-35.0172880251353,12,"Murray-Darling woodlands and mallee",16.55,309.4,121.12,-1155
33587,142.963002203822,51.3617451797188,6,"Sakhalin Island taiga",-0.549999999999955,1001.9,47.77,136
48735,142.968957842695,65.3713825510693,6,"Northeast Siberian taiga",-10.15,336.5,32.13,-60
55074,142.974777318858,63.8436381635657,6,"Northeast Siberian taiga",-15.7499999999999,467.1,36.57,3
39441,142.97730622355,-6.83269419731292,1,"Central Range montane rain forests",25.2500000000001,3248.6,115.07,151
21455,142.979521428933,-20.9238180984172,7,"Mitchell grass downs",25.2500000000001,463,173.5,-1650
15012,142.981235880094,-4.23542859011137,1,"Northern New Guinea lowland rain and freshwater swamp forests",26.55,2876,126.7,187
20440,142.993479979326,-30.1715037569519,8,"Eastern Australia mulga shrublands",20.55,250.7,150.54,-1566
50070,142.994918985236,51.263608591423,6,"Sakhalin Island taiga",-0.649999999999977,1113.1,51.12,151
47685,142.997005213562,-25.4876413872919,13,"Simpson desert",23.7500000000001,296.9,162.96,-1674
1329,142.997822633154,68.2645603319101,6,"Northeast Siberian taiga",-12.65,324,31.46,-65
55274,142.998802285595,-26.0691222258924,8,"Eastern Australia mulga shrublands",23.15,279.6,160.37,-1659
10701,143.007126404276,-34.1827317228716,12,"Murray-Darling woodlands and mallee",17.65,281.2,122.7,-1202
54159,143.012920960058,-13.9658444300822,7,"Cape York Peninsula tropical savanna",25.45,1213,152.02,-969
43423,143.013669049752,-32.0640291529063,8,"Southeast Australia temperate savanna",19.35,249.2,135.38,-1383
37434,143.027476317883,-34.3794983314385,12,"Murray-Darling woodlands and mallee",17.15,290.1,121.3,-1177
5708,143.03137722532,70.9165230691928,11,"Northeast Siberian coastal tundra",-13.55,316.4,30.25,-59
6948,143.040882432827,-35.8286142669986,12,"Murray-Darling woodlands and mallee",15.7500000000001,340.5,115.96,-1062
10375,143.057921891368,-18.7639209969495,7,"Einasleigh upland savanna",25.45,767.9,161.47,-1261
41527,143.059084794353,51.6455303411822,6,"Sakhalin Island taiga",-0.549999999999955,981,46.02,123
21642,143.060060108716,-6.07697384117257,1,"Central Range montane rain forests",15.55,5034.5,84.78,194
44150,143.062313186568,-21.3131867949149,7,"Mitchell grass downs",24.7500000000001,445.1,176.03,-1694
9644,143.065818316077,63.9932234762508,11,"Cherskii-Kolyma mountain tundra",-13.85,348.5,38.37,-129
25966,143.067170348219,-5.96556712633743,1,"Central Range montane rain forests",15.35,4968.5,90.65,193
26963,143.077828987009,-13.2114061785739,7,"Cape York Peninsula tropical savanna",24.95,1535.6,148.01,-727
3008,143.079750243199,61.7036455537691,11,"Cherskii-Kolyma mountain tundra",-14.2499999999999,603.3,31.25,164
47132,143.080361331487,-18.2561366377707,7,"Einasleigh upland savanna",26.45,741,164.49,-1325
31431,143.096391537132,-22.9760330394808,13,"Simpson desert",24.05,412.7,160.12,-1540
27405,143.097145508919,-38.1953300789099,4,"Southeast Australia temperate forests",13.05,713.9,95.67,-469
46116,143.122201667397,-7.48833605969422,1,"Southern New Guinea lowland rain forests",25.7500000000001,2402.4,120.03,111
3569,143.135858772275,-8.04551508899685,1,"Southern New Guinea freshwater swamp forests",26.15,2095.5,131.81,-132
26554,143.138146087115,42.1191471286256,5,"Hokkaido montane conifer forests",5.15000000000003,2139.2,59.22,238
55297,143.140867438661,-23.2544698310445,13,"Simpson desert",24.05,398.3,161.72,-1573
32514,143.147371346119,-16.1833285105121,7,"Carpentaria tropical savanna",27.05,1060.8,157.18,-1057
32983,143.154128754233,-35.7448131295021,12,"Murray-Darling woodlands and mallee",15.85,338.4,117.1,-1078
31973,143.1548293125,-35.1028605180824,12,"Murray-Darling woodlands and mallee",16.45,319.7,120.52,-1138
9638,143.155476698566,63.3687763072149,6,"Northeast Siberian taiga",-12.45,268.5,36.32,-182
1394,143.156653746962,-29.0703535562455,13,"Simpson desert",21.35,246.6,162.84,-1720
39393,143.158808799258,-18.7646167125851,7,"Einasleigh upland savanna",25.45,834.3,158.68,-1194
34670,143.163403457202,-15.2896640360733,7,"Cape York Peninsula tropical savanna",26.55,1060.1,158.25,-1051
32382,143.165208078061,-21.5958613470095,7,"Mitchell grass downs",24.65,418.6,172.29,-1673
54600,143.184775691623,-34.026132793182,12,"Murray-Darling woodlands and mallee",17.65,291.2,121.96,-1183
18579,143.18542843558,-22.4811708075713,7,"Mitchell grass downs",24.2500000000001,441.6,174.18,-1679
11297,143.191514009958,51.0550986458519,6,"Sakhalin Island taiga",-2.14999999999998,1256.5,47.85,141
31648,143.192796033111,-33.7632881336918,12,"Murray-Darling woodlands and mallee",17.95,280.5,124.61,-1224
39643,143.19359143852,-7.41650429769528,1,"Southern New Guinea lowland rain forests",25.85,2393.8,119.85,111
17976,143.201945244923,-18.4548793581784,7,"Einasleigh upland savanna",26.05,775,156.62,-1213
25074,143.210049694157,-15.4205259976489,7,"Cape York Peninsula tropical savanna",26.55,1081.4,159.45,-1072
30308,143.216533114639,-27.5263225258994,13,"Simpson desert",21.85,287.3,166.58,-1726
38200,143.217999399649,-30.0209027024101,8,"Eastern Australia mulga shrublands",20.45,243.9,151.55,-1585
55582,143.218482865776,-34.7988094141082,12,"Murray-Darling woodlands and mallee",16.55,304.6,121.47,-1166
55507,143.221913490229,-26.1205941836769,8,"Eastern Australia mulga shrublands",22.95,288.5,160.86,-1657
41259,143.245467667999,42.2825079748442,5,"Hokkaido montane conifer forests",7.35000000000002,1930.5,60.83,206
54605,143.246589287566,-12.6588337483263,7,"Cape York Peninsula tropical savanna",24.95,2026.8,133.73,-407
10706,143.262866421693,-3.60388952367578,1,"Northern New Guinea montane rain forests",24.35,2652,134.65,123
45376,143.269531558274,-18.7526749015559,7,"Einasleigh upland savanna",25.7500000000001,813.3,156.46,-1183
16404,143.273662453173,43.9060951536224,5,"Hokkaido montane conifer forests",4.45000000000005,1197.9,68.54,147
10310,143.27409037163,-14.6408236765683,7,"Cape York Peninsula tropical savanna",25.35,1253,153.32,-866
33498,143.276586832206,-37.9122026367677,4,"Southeast Australia temperate forests",13.15,608.3,98.13,-595
46349,143.278911590778,-20.8667083205799,7,"Mitchell grass downs",25.15,477.1,171.91,-1619
23902,143.282108657427,67.4014271514488,6,"Northeast Siberian taiga",-12.35,481,30.7,78
32011,143.290651586083,-15.6030691731878,7,"Cape York Peninsula tropical savanna",26.55,1088.7,156.66,-1031
46978,143.318408090295,-3.67421952105856,1,"Northern New Guinea lowland rain and freshwater swamp forests",25.55,2276.7,137.58,96
16963,143.325832735078,-3.84849186885108,1,"Northern New Guinea lowland rain and freshwater swamp forests",26.2500000000001,1942.5,131.84,64
38659,143.333503275156,68.5504003128283,6,"Northeast Siberian taiga",-12.95,306.1,31.29,-82
37814,143.341218582336,-36.1808354900792,12,"Murray-Darling woodlands and mallee",15.35,370.5,112.84,-996
48842,143.342269073309,-35.2492879320653,12,"Murray-Darling woodlands and mallee",16.2500000000001,326.5,119.58,-1121
53568,143.345241998538,-16.8969616767769,7,"Carpentaria tropical savanna",27.05,975.4,159.56,-1129
4524,143.346677535463,-21.1644497384676,7,"Mitchell grass downs",24.85,455.3,172.63,-1646
4071,143.351627917827,71.5634478841421,11,"Northeast Siberian coastal tundra",-13.7499999999999,285.1,27.03,-51
8984,143.362444919799,-14.2647300084998,7,"Cape York Peninsula tropical savanna",24.35,1433.3,143.35,-743
24644,143.365009015203,-30.2434385653733,8,"Eastern Australia mulga shrublands",20.45,239.3,150.43,-1576
48116,143.380719701112,-29.5007135016825,8,"Eastern Australia mulga shrublands",21.2500000000001,249.1,152,-1586
20107,143.3861314637,-17.3966471803339,7,"Carpentaria tropical savanna",26.85,907.9,159.27,-1155
12074,143.388802699778,-17.090021836357,7,"Carpentaria tropical savanna",26.85,973.1,161.04,-1145
4875,143.397016644857,-30.5201578421339,8,"Eastern Australia mulga shrublands",20.45,234.3,145.65,-1523
41167,143.402911009915,-17.536353951423,7,"Carpentaria tropical savanna",26.65,960,162.85,-1171
33441,143.405489671149,-36.7440638208342,4,"Southeast Australia temperate forests",14.05,470.1,100.95,-771
6166,143.409139550573,50.379453077208,6,"Sakhalin Island taiga",-1.64999999999998,1058.2,50.65,137
52879,143.410168096432,-13.9617415159071,7,"Cape York Peninsula tropical savanna",25.35,1421.3,134.82,-619
33793,143.442195016519,51.1650516166656,6,"Sakhalin Island taiga",-0.449999999999989,1058,48.66,140
41685,143.444468104575,-24.2205561634538,7,"Mitchell grass downs",24.05,339,163.6,-1640
56673,143.457452608577,-32.680062047088,12,"Murray-Darling woodlands and mallee",18.65,261.6,132.69,-1339
38154,143.459949766559,-32.2218973422632,12,"Murray-Darling woodlands and mallee",19.15,266.6,137.28,-1389
55231,143.462582410835,-37.2145227993289,4,"Southeast Australia temperate forests",12.7500000000001,586.5,100.63,-657
42995,143.46486802373,-17.23313917114,7,"Carpentaria tropical savanna",26.65,959.6,160.12,-1139
16704,143.477697362035,-4.92390238728029,1,"Central Range montane rain forests",25.2500000000001,3114,127.21,177
38353,143.485826299831,66.391608147914,6,"Northeast Siberian taiga",-10.7499999999999,359.6,36.76,-93
52700,143.502669385647,-37.1181694886246,4,"Southeast Australia temperate forests",13.35,522.9,96.79,-669
1275,143.509579401795,59.5564139900764,6,"Northeast Siberian taiga",-4.14999999999998,572.2,43.79,1
42510,143.520605151308,-4.85797709330295,1,"Central Range montane rain forests",24.2500000000001,2987.4,126.59,158
49482,143.528376420327,-37.3012722045799,4,"Southeast Australia temperate forests",12.55,579.7,96.94,-617
32044,143.528563834359,67.5302306552465,6,"Northeast Siberian taiga",-12.05,409.9,31.23,15
49029,143.533548975937,-4.28651423198576,1,"Northern New Guinea lowland rain and freshwater swamp forests",26.7500000000001,2315.9,132.52,148
33601,143.542679564971,-20.6026115674302,7,"Mitchell grass downs",25.15,512.6,169.42,-1557
21127,143.553329436663,42.6685438925943,4,"Hokkaido deciduous forests",7.25000000000006,1314.2,61.29,208
12732,143.560327853373,67.1523076126004,6,"Northeast Siberian taiga",-13.7499999999999,640.2,35.11,139
46717,143.560657835652,-19.6055397172431,7,"Carpentaria tropical savanna",22.35,866.6,159.84,-1169
48589,143.568762784249,-20.4689106550207,7,"Carpentaria tropical savanna",25.05,528.1,168.37,-1531
50265,143.577176957636,-35.0341575127612,8,"Southeast Australia temperate savanna",16.45,312.5,118.86,-1127
23762,143.585831936821,71.5582235245198,11,"Northeast Siberian coastal tundra",-13.7499999999999,283.5,26.77,-50
18962,143.587137006845,70.9535697601038,11,"Northeast Siberian coastal tundra",-13.55,317.2,28.22,-34
51171,143.589995384992,-6.8918492846893,1,"Central Range montane rain forests",25.2500000000001,3025.4,129.97,135
46588,143.591498894597,-20.8703451047411,7,"Mitchell grass downs",25.2500000000001,467.9,168.39,-1586
35854,143.595908377058,-20.6533494500454,7,"Mitchell grass downs",24.85,511.5,169.67,-1561
49034,143.610655841911,-21.5842728196109,7,"Mitchell grass downs",24.2500000000001,455.1,171.92,-1637
32533,143.614483934788,66.8060217444012,6,"Northeast Siberian taiga",-9.44999999999999,392.9,34.73,-35
53911,143.616564074233,-18.1996392293691,7,"Einasleigh upland savanna",25.55,794.5,171.4,-1364
55497,143.63455075957,-25.4636223103109,8,"Eastern Australia mulga shrublands",22.95,348.7,161.67,-1608
19347,143.641717425162,-29.0786333158384,13,"Simpson desert",21.65,270.1,153.62,-1587
3616,143.648217340647,-23.4640485267938,13,"Simpson desert",23.95,368.7,162.24,-1604
34399,143.651130260983,-21.3442873141833,7,"Mitchell grass downs",24.35,483.1,173,-1624
22730,143.657416206466,63.2238707551581,6,"Northeast Siberian taiga",-12.05,276.1,36.84,-181
14177,143.658300601575,-24.2062580426982,7,"Mitchell grass downs",23.85,367.7,166.59,-1648
9935,143.658679743989,60.2272305701242,6,"Northeast Siberian taiga",-8.44999999999999,681.2,40.92,99
31264,143.667040842059,-27.4295623470246,8,"Eastern Australia mulga shrublands",22.35,313.9,152.45,-1529
26867,143.678224603648,-26.3720445341472,8,"Eastern Australia mulga shrublands",22.95,302.4,157.65,-1604
13950,143.685499198625,66.0610530892759,6,"Northeast Siberian taiga",-10.85,352.1,34.27,-70
40614,143.686473841724,-29.1053361180091,13,"Simpson desert",21.65,275.7,151.85,-1561
33306,143.686849581577,-5.02227397783587,1,"Central Range montane rain forests",23.95,3240.5,117.92,200
44988,143.687625347252,68.1231006199501,6,"Northeast Siberian taiga",-12.55,331.8,37.84,-135
11407,143.690677199444,-24.3511017928925,7,"Mitchell grass downs",23.85,383.1,166.11,-1628
57942,143.692118227025,-20.3796416885175,7,"Carpentaria tropical savanna",24.7500000000001,542.3,167.04,-1502
28473,143.692497992715,-24.2612502933786,7,"Mitchell grass downs",23.95,373,164.3,-1616
57439,143.69361190928,-29.3073674250338,8,"Eastern Australia mulga shrublands",21.55,258.1,150.13,-1555
50705,143.695943477401,-16.4570471767026,7,"Carpentaria tropical savanna",26.85,953.6,150.68,-1027
7748,143.69927216047,-19.0744234188426,7,"Einasleigh upland savanna",23.35,773.7,163.61,-1288
9030,143.706060280742,-30.487787340573,8,"Eastern Australia mulga shrublands",20.65,240.3,145.28,-1513
25641,143.730278688173,71.4523865428641,11,"Northeast Siberian coastal tundra",-13.7499999999999,290.4,27.11,-47
51042,143.733912509746,-17.6196658836276,7,"Carpentaria tropical savanna",25.65,957.3,163.14,-1172
14182,143.738180864935,61.9662903211251,11,"Cherskii-Kolyma mountain tundra",-12.85,502.9,37.32,30
22239,143.744510771708,71.8020002535766,11,"Northeast Siberian coastal tundra",-13.95,280.1,27,-55
48808,143.748596811653,-14.6139967498876,7,"Cape York Peninsula tropical savanna",26.2500000000001,1208.9,148.43,-817
32447,143.74889908359,-14.7642172328225,7,"Cape York Peninsula tropical savanna",26.2500000000001,1217.8,152.63,-859
41817,143.756761460931,70.1748499118851,11,"Northeast Siberian coastal tundra",-13.15,362.7,27.95,11
48609,143.75842457557,63.2084362839043,6,"Northeast Siberian taiga",-11.85,281.5,38.03,-187
4123,143.766693008165,-36.9014865216824,4,"Southeast Australia temperate forests",14.15,512.7,100.21,-724
58774,143.769281829777,-14.6151639772311,7,"Cape York Peninsula tropical savanna",26.2500000000001,1199.7,147.01,-819
42788,143.791407229234,-38.5289452250371,4,"Southeast Australia temperate forests",12.05,914.7,85.77,-208
22853,143.798432535313,-31.1651219331972,8,"Eastern Australia mulga shrublands",20.35,243.6,143.11,-1484
12822,143.808486980386,-23.3248616410765,7,"Mitchell grass downs",24.05,388.6,161.16,-1573
1965,143.817850693356,-30.4882509576358,8,"Eastern Australia mulga shrublands",20.7500000000001,238.4,144.23,-1503
38359,143.833332126809,-20.2944909968306,7,"Mitchell grass downs",24.35,555,162.14,-1432
47921,143.833837160855,-31.7012089112206,12,"Murray-Darling woodlands and mallee",18.65,303.1,142.96,-1424
6562,143.837190649732,-27.7856784424712,13,"Simpson desert",22.35,314.3,151.41,-1515
56404,143.854090080667,-31.6429360148374,12,"Murray-Darling woodlands and mallee",19.45,272.7,141.6,-1437
40665,143.855563273304,-32.7696987560874,12,"Murray-Darling woodlands and mallee",18.45,311.2,131.89,-1282
33444,143.865040910097,-32.0474076838686,12,"Murray-Darling woodlands and mallee",19.15,287.5,136.63,-1362
22814,143.87123409151,-19.6518699061041,7,"Carpentaria tropical savanna",20.7500000000001,898.4,149.23,-1041
21528,143.884256398502,43.2258946253998,5,"Hokkaido montane conifer forests",4.95000000000005,1100.7,58.69,151
8119,143.891106136062,-27.8315887265188,13,"Simpson desert",22.2500000000001,319.2,156.53,-1572
18514,143.897065925701,-31.6555951532796,12,"Murray-Darling woodlands and mallee",19.35,273.4,141.94,-1441
48500,143.900109201795,-37.9901863749252,4,"Southeast Australia temperate forests",13.35,562.1,97.78,-638
35770,143.909474026243,-23.5749553612513,7,"Mitchell grass downs",24.05,379.1,154.43,-1501
15653,143.909589498974,-6.61141704881243,1,"Central Range montane rain forests",20.65,3400.8,126.24,169
13657,143.911765960003,43.7867226210239,4,"Hokkaido deciduous forests",6.25000000000006,925.1,66.33,43
44083,143.918975314662,-29.0194568417385,8,"Eastern Australia mulga shrublands",21.35,301.1,154.21,-1562
7640,143.922833685101,-32.4038208076602,12,"Murray-Darling woodlands and mallee",18.85,297.7,135.25,-1336
43271,143.933164951544,-17.1847490728783,7,"Carpentaria tropical savanna",26.05,977.7,157.54,-1094
56583,143.933424333267,-30.0901326533641,8,"Eastern Australia mulga shrublands",20.45,261.2,149.16,-1540
24616,143.935144165003,-27.5330149549781,8,"Eastern Australia mulga shrublands",22.45,312.1,155.14,-1563
368,143.938827096214,-24.0329775092,7,"Mitchell grass downs",23.65,411.3,170.87,-1659
58649,143.956357391377,75.0722145306346,11,"Novosibirsk Islands arctic desert",-14.15,269.1,21.44,1
4020,143.957338969431,-35.2036842484554,8,"Southeast Australia temperate savanna",16.45,334.8,117.91,-1095
17888,143.963989194707,-22.9953603689229,7,"Mitchell grass downs",23.95,422.2,164.17,-1577
1240,143.964047781394,-39.7535369055938,4,"Tasmanian temperate forests",13.7500000000001,918,99.43,-346
29674,143.971095665294,-30.022348502389,8,"Eastern Australia mulga shrublands",20.45,270.3,146.4,-1498
31425,143.986526148896,-31.7779062710511,12,"Murray-Darling woodlands and mallee",19.2500000000001,269.2,137.82,-1395
10854,143.993826202872,-32.7600703381524,12,"Murray-Darling woodlands and mallee",18.45,312,131.66,-1279
13631,144.001185171136,61.1680152591731,6,"Northeast Siberian taiga",-11.7499999999999,661.7,39.09,129
8037,144.024445929071,-19.0442327978716,7,"Einasleigh upland savanna",22.65,752.4,143.8,-1081
18416,144.026018463599,-36.0207149907342,8,"Southeast Australia temperate savanna",15.7500000000001,365.9,113.57,-1011
707,144.029767850545,-25.2069854761221,8,"Eastern Australia mulga shrublands",23.05,397.5,155.92,-1493
25162,144.032844136073,-29.4858937920757,8,"Eastern Australia mulga shrublands",20.95,287.7,146.8,-1486
28999,144.046054966237,-26.0485069833353,8,"Eastern Australia mulga shrublands",22.65,337.8,160.41,-1604
44426,144.054608398138,-18.9498973250811,7,"Einasleigh upland savanna",22.7500000000001,776.5,146.17,-1093
21610,144.054805282708,-33.3363994165224,12,"Murray-Darling woodlands and mallee",18.05,290.4,130.18,-1282
40654,144.059227298056,-26.597316414311,8,"Eastern Australia mulga shrublands",22.55,326.1,159.13,-1600
37177,144.059632634919,-19.7335516379477,7,"Einasleigh upland savanna",21.45,710,147.32,-1131
3071,144.061081364947,62.1693872818113,11,"Cherskii-Kolyma mountain tundra",-11.65,459,40.01,-39
27467,144.062850050413,-26.1074889683969,8,"Eastern Australia mulga shrublands",22.7500000000001,328.5,158.99,-1595
23914,144.064802150521,-23.2863159273003,7,"Mitchell grass downs",23.95,404.5,166.09,-1617
16517,144.066478288943,-34.0393085676128,8,"Southeast Australia temperate savanna",17.7500000000001,298.4,130.91,-1283
3196,144.081122682987,-20.0745855042596,7,"Einasleigh upland savanna",22.05,648.3,144.49,-1139
33660,144.090365238026,-35.0783072177434,8,"Southeast Australia temperate savanna",16.55,334.1,120.12,-1123
48907,144.10680284889,66.7832935141086,6,"Northeast Siberian taiga",-12.7499999999999,634.8,34.81,147
44562,144.108982456628,62.9958763505833,6,"Northeast Siberian taiga",-12.15,333.6,39.19,-153
11586,144.112381149362,-23.6877065251556,7,"Mitchell grass downs",23.95,395.3,165.26,-1616
17163,144.113725386745,-20.7794339340299,7,"Mitchell grass downs",24.7500000000001,514.9,165.59,-1510
45429,144.134230065388,-26.7976259222927,8,"Eastern Australia mulga shrublands",22.55,330.3,154.56,-1540
55007,144.135576741979,-30.7512095917553,8,"Eastern Australia mulga shrublands",20.55,260.5,151.27,-1567
38466,144.137298388607,-18.6453578721001,7,"Einasleigh upland savanna",23.65,716.1,149.93,-1177
46828,144.143361259461,-32.7972724474557,12,"Murray-Darling woodlands and mallee",18.35,312.4,132.24,-1285
8514,144.145334073306,-29.860943537735,8,"Eastern Australia mulga shrublands",20.55,278.9,142.73,-1446
31241,144.150708193313,-26.0036229324473,8,"Eastern Australia mulga shrublands",22.7500000000001,340.3,158.83,-1582
34514,144.16885643117,60.4239784165916,6,"Northeast Siberian taiga",-8.04999999999995,644.3,42.28,65
7442,144.198995176605,-24.1172576741712,7,"Mitchell grass downs",23.7500000000001,417.6,164.92,-1582
42764,144.218644341689,-23.9669267897613,7,"Mitchell grass downs",23.45,419.9,167.55,-1612
52946,144.224647014762,62.0320370622131,6,"Northeast Siberian taiga",-10.95,427,40.19,-71
57226,144.231443009376,-20.6455169099318,7,"Mitchell grass downs",24.65,533.4,148.75,-1293
55267,144.232586285846,-35.4942101490106,8,"Southeast Australia temperate savanna",16.2500000000001,357.2,117.59,-1070
12681,144.24576155377,-22.8148216426588,7,"Mitchell grass downs",23.85,447.4,166.52,-1584
50871,144.251684145591,-29.1685778897506,8,"Eastern Australia mulga shrublands",20.95,292.7,147.64,-1491
39035,144.253196189982,-25.8363355159567,8,"Eastern Australia mulga shrublands",22.7500000000001,362.7,159.42,-1568
56162,144.259051445883,66.7721095733682,11,"Cherskii-Kolyma mountain tundra",-12.2499999999999,596.2,33.4,134
34242,144.264437471673,-22.7677410136262,7,"Mitchell grass downs",23.85,448.5,166.81,-1587
47376,144.268227612093,-14.3143475816629,7,"Cape York Peninsula tropical savanna",25.05,1300.8,155.97,-897
27699,144.279657221302,-28.9615970366662,8,"Eastern Australia mulga shrublands",21.15,295.5,150.27,-1520
7782,144.297258595434,-21.8819745885078,7,"Mitchell grass downs",24.35,453.1,167.88,-1593
39281,144.300731970419,68.4786606306829,6,"Northeast Siberian taiga",-12.65,309.7,33.94,-110
12887,144.300802738711,-28.2696358288098,8,"Eastern Australia mulga shrublands",21.95,327.6,154.97,-1545
53339,144.321702430707,-21.2332985280871,7,"Mitchell grass downs",24.55,486.4,168.46,-1569
43033,144.33686767311,70.9584410677477,11,"Northeast Siberian coastal tundra",-13.55,312,28.14,-38
30302,144.340646826544,-31.6914317627645,12,"Murray-Darling woodlands and mallee",19.45,276,141.39,-1432
38609,144.342580262654,-30.6376934671028,8,"Eastern Australia mulga shrublands",20.55,278.6,148.71,-1519
41752,144.343166617989,-4.30734950133686,1,"Northern New Guinea lowland rain and freshwater swamp forests",26.35,2728.7,130.86,199
11251,144.350777805998,-16.7391171242486,7,"Einasleigh upland savanna",24.85,897.4,173.94,-1325
44060,144.352532208303,-34.0162592905058,8,"Southeast Australia temperate savanna",17.65,290.5,128.85,-1266
5616,144.377233417381,-19.9849299765999,7,"Einasleigh upland savanna",20.45,759.1,145.38,-1091
47639,144.377357100411,-3.84287025453364,14,"New Guinea mangroves",26.7500000000001,2331.7,139.84,82
16852,144.385887239846,64.6425540274898,11,"Cherskii-Kolyma mountain tundra",-12.95,321.9,35.05,-113
18425,144.388453272065,60.0212593543377,6,"Northeast Siberian taiga",-5.44999999999999,705.5,41.71,108
5334,144.396052214833,-15.4592487455629,7,"Cape York Peninsula tropical savanna",26.15,946.1,152.7,-1064
36422,144.402523199535,-15.6892213834321,7,"Einasleigh upland savanna",25.55,980.3,165.34,-1174
52478,144.409861481763,65.9360810706965,6,"Northeast Siberian taiga",-10.65,385.5,33.65,-32
5626,144.410745445359,-18.7011627746737,7,"Einasleigh upland savanna",23.35,699,147.8,-1168
51527,144.410991701536,-24.0558544248348,7,"Mitchell grass downs",23.55,451.7,161.17,-1519
939,144.411802832392,-28.9795530850446,8,"Eastern Australia mulga shrublands",20.95,286.2,142.91,-1440
19974,144.436534597387,61.8415411099955,11,"Cherskii-Kolyma mountain tundra",-13.55,500.4,36.58,37
46096,144.440738770839,-18.9940713624755,7,"Einasleigh upland savanna",22.95,700.9,147.13,-1161
52649,144.44158138162,-34.9089452924671,8,"Southeast Australia temperate savanna",16.65,342.9,120.15,-1114
49097,144.442136251785,-35.4826198294597,8,"Southeast Australia temperate savanna",16.2500000000001,358.8,117.59,-1068
52122,144.458752630819,-23.6444019761898,7,"Mitchell grass downs",23.65,423.1,165.13,-1590
52100,144.475871442993,-30.1633868536683,8,"Eastern Australia mulga shrublands",20.55,285.9,148.61,-1509
44474,144.480673586358,-24.5646426939674,7,"Mitchell grass downs",23.65,446.6,156.57,-1467
26386,144.485664391309,-7.35540175828346,1,"Southern New Guinea freshwater swamp forests",26.05,2705.7,123.09,249
22588,144.499293357599,61.4335967257264,11,"Cherskii-Kolyma mountain tundra",-12.55,576.7,40.73,48
21345,144.51390149742,-16.9136755870087,7,"Einasleigh upland savanna",23.85,1080,152.31,-1005
28086,144.519205961943,-27.8071157472096,8,"Eastern Australia mulga shrublands",21.85,362.1,155.21,-1513
55928,144.534090047419,-33.7447221818606,8,"Southeast Australia temperate savanna",17.95,292.6,129.23,-1268
1709,144.535973608932,-19.5292054680876,7,"Einasleigh upland savanna",21.7500000000001,740,133.66,-975
49004,144.536791479448,-35.9265040822711,8,"Southeast Australia temperate savanna",15.95,371.7,116.01,-1035
23973,144.554006817498,-7.51337711523003,14,"New Guinea mangroves",26.2500000000001,2687.1,127.92,264
11701,144.554306558663,-20.5023321012485,7,"Mitchell grass downs",22.55,604.4,156.65,-1325
50739,144.556055019946,61.453729097974,6,"Northeast Siberian taiga",-9.84999999999997,591.3,38.01,87
3756,144.557653319142,-23.437874395676,7,"Mitchell grass downs",23.7500000000001,427.6,165.59,-1590
13721,144.559027906593,-30.0325111544771,8,"Eastern Australia mulga shrublands",20.45,291,150.65,-1528
8922,144.559470818448,-26.1630821889991,8,"Eastern Australia mulga shrublands",22.45,409.3,156.21,-1486
52987,144.570712837019,-4.22840086417807,1,"Northern New Guinea lowland rain and freshwater swamp forests",26.45,2906.1,133.59,190
47657,144.583471673924,-34.2732925869827,8,"Southeast Australia temperate savanna",17.2500000000001,294.9,126.66,-1235
55468,144.586392339167,-25.5059090708982,8,"Eastern Australia mulga shrublands",22.45,410.5,156.31,-1487
39807,144.617287685212,-33.965598730406,8,"Southeast Australia temperate savanna",17.55,289.9,127.17,-1246
57334,144.617630640239,-31.3881056347002,12,"Murray-Darling woodlands and mallee",19.55,306.5,140.94,-1399
2327,144.632848361204,-25.6699012801655,8,"Eastern Australia mulga shrublands",22.35,416,146.86,-1368
45588,144.634620870404,68.9427548667964,6,"Northeast Siberian taiga",-12.95,319.7,29.34,-47
38835,144.636159525535,75.4510437002019,11,"Novosibirsk Islands arctic desert",-13.7499999999999,265.4,22.21,-11
19888,144.636498580038,-32.9311011732582,8,"Southeast Australia temperate savanna",18.45,326.2,130.85,-1254
54201,144.646325122997,-32.5393478073665,12,"Murray-Darling woodlands and mallee",18.55,328.5,127.86,-1217
27438,144.646810090524,-7.47209518752794,14,"New Guinea mangroves",26.2500000000001,2733.9,135.4,248
22303,144.657936942902,-31.6102083452938,8,"Southeast Australia temperate savanna",19.05,311.7,138.82,-1367
35650,144.664386527444,-23.6774818322928,7,"Mitchell grass downs",23.45,438.3,161.62,-1535
