ind,lon,lat,genus,species,image_id_1
32622,10.7757227506351,62.2361341687637,"Betula, Picea","Picea abies, Betula pubescens",20220624T104629_20220624T104625_T32VNQ
32623,10.804437253146,63.3357310518819,"Betula, Picea, Sorbus","Betula pubescens, Picea abies, Sorbus aucuparia",20190728T105621_20190728T110141_T32VNR
32624,10.8151469516952,63.7235013377076,"Picea, Sorbus, Betula","Sorbus aucuparia, Picea abies, Betula pubescens",20190728T105621_20190728T110141_T32VNR
32625,10.532736458687,46.417416171404,"Larix, Pinus, Picea","Picea abies, Larix decidua",20170626T102021_20170626T102321_T32TPS
32626,10.5557409465294,47.992679621204,"Pseudotsuga, Fagus, Picea","Picea abies, Fagus sylvatica, Pseudotsuga menziesii",20170626T102021_20170626T102321_T32UPU
32627,10.5561334949857,48.0286718242962,"Abies, Fagus, Picea","Fagus sylvatica, Picea abies, Abies alba",20170626T102021_20170626T102321_T32UPU
32628,10.557315389885,48.1366448726046,"Abies, Picea, Fagus","Fagus sylvatica, Abies alba, Picea abies",20170626T102021_20170626T102321_T32UPU
32629,10.5699130568801,49.2520757064374,Picea,Picea abies,20170706T102021_20170706T102301_T32UPV
32630,10.5863753625375,50.6187680307586,"Pseudotsuga, Picea, Fagus","Fagus sylvatica, Picea abies, Pseudotsuga menziesii",20220618T102559_20220618T103528_T32UPB
32631,10.5868247237639,50.6547261803964,"Picea, Pinus, Larix, Sorbus","Pinus sylvestris, Sorbus aucuparia, Picea abies, Larix decidua",20220618T102559_20220618T103528_T32UPB
32632,10.5872749431559,50.6906839965296,"Sorbus, Salix",Sorbus aucuparia,20220618T102559_20220618T103528_T32UPB
32633,10.7310258087664,59.4992534502832,"Betula, Picea, Pinus, Populus","Pinus sylvestris, Betula pubescens, Populus tremula, Picea abies",20180630T105031_20180630T105027_T32VNL
32634,10.7325546457176,59.5712253320172,"Pinus, Picea, Betula","Pinus sylvestris, Betula pubescens, Picea abies",20180727T104021_20180727T104023_T32VNM
32635,10.7834965816518,61.7856140534677,"Pinus, Betula, Picea","Picea abies, Pinus sylvestris, Betula pubescens",20220624T104629_20220624T104625_T32VNP
32636,10.7893662184066,62.0198162426861,"Alnus, Pinus, Picea","Picea abies, Pinus sylvestris, Alnus incana",20220624T104629_20220624T104625_T32VNP
32637,10.5763565510041,49.2160667402518,"Fagus, Quercus, Sorbus, Abies, Fraxinus, Salix, Tilia, Pseudotsuga, Acer, Populus, Frangula, Carpinus, Crataegus","Pseudotsuga menziesii, Populus tremula, Acer pseudoplatanus, Carpinus betulus, Sorbus aucuparia, Quercus robur, Acer campestre, Frangula alnus, Tilia cordata, Abies alba, Fagus sylvatica, Crataegus monogyna, Fraxinus excelsior",20170706T102021_20170706T102301_T32UPV
32638,10.5317049021583,44.3266435951344,"Acer, Carpinus, Salix, Quercus, Fraxinus","Quercus cerris, Salix caprea, Fraxinus ornus, Carpinus betulus, Acer campestre",20170706T102021_20170706T102301_T32TPQ
32639,10.5446497622007,45.6696901536574,"Ostrya, Quercus, Fraxinus, Castanea","Ostrya carpinifolia, Castanea sativa, Fraxinus ornus, Quercus petraea",20170802T101031_20170802T101051_T32TPR
32640,10.5596961832653,47.12861146021,"Pinus, Picea, Betula, Prunus, Larix","Larix decidua, Picea abies, Betula pendula, Populus tremula, Prunus avium, Pinus sylvestris",20230625T101601_20230625T102734_T32TPT
32641,10.5713518517271,48.1905606330741,"Acer, Picea, Fagus","Picea abies, Acer platanoides, Acer pseudoplatanus, Fagus sylvatica",20170626T102021_20170626T102321_T32UPU
32642,10.573798975644,48.4064855445258,"Fagus, Picea, Larix, Betula, Quercus","Fagus sylvatica, Betula pendula, Quercus rubra, Picea abies, Quercus robur, Larix kaempferi",20170626T102021_20170626T102321_T32UPU
32643,10.5746206146009,48.4784560107212,"Pinus, Quercus, Alnus, Salix, Betula, Larix, Picea","Pinus sylvestris, Alnus glutinosa, Quercus rubra, Picea abies, Larix kaempferi, Betula pendula",20170626T102021_20170626T102321_T32UPU
32644,10.5823646307858,49.1440820784111,"Tilia, Picea, Carpinus, Quercus, Sorbus, Salix, Acer, Alnus","Picea abies, Alnus glutinosa, Carpinus betulus, Sorbus aucuparia, Acer pseudoplatanus, Quercus robur",20170706T102021_20170706T102301_T32UPV
32645,10.5881844915417,49.6297032495974,"Carpinus, Picea, Quercus, Fagus","Carpinus betulus, Picea abies, Quercus petraea, Fagus sylvatica",20170706T102021_20170706T102301_T32UPV
32646,10.5886214254434,49.6656719182827,"Picea, Fagus, Betula, Pinus, Quercus","Fagus sylvatica, Betula pendula, Picea abies, Pinus sylvestris, Quercus robur",20180701T102021_20180701T102404_T32UPA
32647,10.5954995760474,50.2231332032204,"Fagus, Prunus, Sorbus, Quercus, Picea, Pseudotsuga, Pinus, Carpinus","Quercus petraea, Sorbus aucuparia, Pinus sylvestris, Carpinus betulus, Fagus sylvatica, Picea abies, Pseudotsuga menziesii, Prunus avium",20170619T103021_20170619T103021_T32UPA
32648,10.5959502534987,50.2590951958477,"Populus, Carpinus, Quercus, Tilia","Carpinus betulus, Quercus petraea, Populus tremula",20170619T103021_20170619T103021_T32UPA
32649,10.5968541691576,50.3310180651972,"Carpinus, Quercus, Populus","Quercus robur, Carpinus betulus, Populus tremula",20170619T103021_20170619T103021_T32UPA
32650,10.597761514685,50.4029394706323,"Quercus, Fagus, Carpinus, Fraxinus","Quercus robur, Fraxinus excelsior, Quercus petraea, Fagus sylvatica, Carpinus betulus",20170619T103021_20170619T103021_T32UPA
32651,10.61276124513,51.55350633038,"Salix, Picea, Betula, Prunus, Fraxinus, Populus, Quercus","Quercus petraea, Prunus avium, Populus tremula, Betula pendula, Fraxinus excelsior, Picea abies",20220618T102559_20220618T103528_T32UPC
32652,10.6424730492922,53.638354098903,"Quercus, Fagus, Carpinus","Fagus sylvatica, Quercus robur, Carpinus betulus",20220812T103031_20220812T103132_T32UNE
32653,10.6441065867395,53.7461818249877,"Populus, Fagus, Alnus","Alnus glutinosa, Fagus sylvatica",20220812T103031_20220812T103132_T32UNE
32654,10.6507428884375,54.1774915565679,"Acer, Quercus, Fraxinus, Pseudotsuga, Fagus","Pseudotsuga menziesii, Quercus robur, Acer pseudoplatanus, Fagus sylvatica, Fraxinus excelsior",20220812T103031_20220812T103132_T32UNF
32655,10.6512332815348,54.2089412588395,"Pseudotsuga, Fagus, Fraxinus","Fraxinus excelsior, Pseudotsuga menziesii, Fagus sylvatica",20220812T103031_20220812T103132_T32UNF
32656,10.6515841103027,54.2314053423766,"Larix, Fagus","Fagus sylvatica, Larix decidua",20220812T103031_20220812T103132_T32UNF
32657,10.6835649303374,56.1634467181993,"Sorbus, Picea, Quercus, Pinus","Pinus sylvestris, Pinus nigra, Sorbus aucuparia, Picea abies, Quercus robur",20220812T103031_20220812T103132_T32VNH
32658,10.6843537803022,56.2083832885599,"Quercus, Acer, Pinus, Betula, Sorbus","Quercus rubra, Acer pseudoplatanus, Pinus nigra, Sorbus aucuparia",20220812T103031_20220812T103132_T32VNH
32659,10.6884910540911,56.4420592709152,Abies,Abies procera,20220812T103031_20220812T103132_T32VNH
32660,10.6892935294605,56.4869981313418,"Betula, Picea, Abies, Pinus, Sorbus","Picea abies, Picea sitchensis, Pinus nigra, Abies grandis, Sorbus aucuparia, Pinus sylvestris",20220812T103031_20220812T103132_T32VNH
32661,10.6896151434749,56.5049737857127,"Larix, Quercus, Pinus, Alnus","Pinus nigra, Pinus sylvestris, Alnus glutinosa",20220812T103031_20220812T103132_T32VNH
32662,10.6900982347403,56.5319373867654,"Picea, Betula, Pseudotsuga, Populus","Pseudotsuga menziesii, Picea sitchensis, Populus tremula",20220812T103031_20220812T103132_T32VNH
32663,10.7461115885202,59.3822106080355,"Pinus, Picea","Pinus sylvestris, Picea abies",20180630T105031_20180630T105027_T32VNL
32664,10.7474703522947,59.4451825153335,"Pinus, Betula, Picea, Populus","Pinus sylvestris, Populus tremula, Betula pubescens, Picea abies",20180630T105031_20180630T105027_T32VNL
32665,10.7480544492072,59.4721709946607,"Picea, Betula, Pinus","Betula pubescens, Picea abies, Pinus sylvestris",20180630T105031_20180630T105027_T32VNL
32666,10.7791089120488,60.8400317839452,"Salix, Picea, Alnus","Salix caprea, Picea abies, Alnus incana",20210716T103629_20210716T103625_T32VNN
32667,10.5358587809849,43.4334899541074,Prunus,Prunus avium,20170802T101031_20170802T101051_T32TPP
32668,10.5440429902469,44.308542641581,"Carpinus, Prunus, Fagus","Fagus sylvatica, Prunus avium, Carpinus betulus",20170706T102021_20170706T102301_T32TPQ
32669,10.5460325316636,44.5159438826878,"Fraxinus, Ostrya, Quercus","Quercus cerris, Quercus pubescens, Ostrya carpinifolia, Fraxinus ornus",20170706T102021_20170706T102301_T32TPQ
32670,10.5571895119119,45.6425943682882,"Castanea, Quercus","Castanea sativa, Quercus petraea",20170802T101031_20170802T101051_T32TPR
32671,10.5593079235403,45.8498059894684,"Tilia, Picea, Robinia, Castanea, Pinus, Salix, Prunus","Picea abies, Tilia cordata, Prunus avium, Pinus sylvestris, Salix caprea, Robinia pseudoacacia, Castanea sativa",20170802T101031_20170802T101051_T32TPR
32672,10.5764383833491,47.4525857114918,"Fagus, Sorbus, Picea, Abies","Picea abies, Fagus sylvatica, Abies alba",20230625T101601_20230625T102734_T32TPT
32673,10.5887733295829,48.5323614390082,"Pinus, Salix, Larix, Picea, Fagus","Pinus sylvestris, Fagus sylvatica, Larix decidua, Picea abies",20170626T102021_20170626T102321_T32UPU
32674,10.5896196665461,48.6043279490695,"Salix, Populus, Prunus","Prunus avium, Populus nigra",20170626T102021_20170626T102321_T32UPU
32675,10.6058516528975,49.9353500471733,"Quercus, Fagus, Tilia, Carpinus","Quercus petraea, Fagus sylvatica, Carpinus betulus",20170619T103021_20170619T103021_T32UPA
32676,10.6063060344167,49.9713150911952,"Sorbus, Fagus, Larix, Carpinus, Quercus","Carpinus betulus, Quercus petraea, Fagus sylvatica, Larix decidua, Sorbus torminalis",20170619T103021_20170619T103021_T32UPA
32677,10.6134596189395,50.5287240838083,Prunus,Prunus avium,20170619T103021_20170619T103021_T32UPA
32678,10.617710968809,50.8523418759113,"Fagus, Pinus, Larix, Betula, Picea","Betula pendula, Picea abies, Pinus sylvestris, Larix decidua, Fagus sylvatica",20220618T102559_20220618T103528_T32UPB
32679,10.6252072053665,51.4096254890127,"Acer, Fagus","Fagus sylvatica, Acer pseudoplatanus",20220618T102559_20220618T103528_T32UPC
32680,10.6838009727243,55.2557076002244,"Picea, Abies",Picea sitchensis,20220812T103031_20220812T103132_T32UNG
32681,10.7881399335609,60.4528786650676,"Picea, Betula","Betula pubescens, Picea abies",20210716T103629_20210716T103625_T32VNN
32682,10.837815479293,62.4070177287651,"Betula, Pinus, Salix","Betula pubescens, Salix caprea, Pinus sylvestris",20220624T104629_20220624T104625_T32VNQ
32683,10.8523437861928,62.9297269480618,"Betula, Picea","Picea abies, Betula pubescens",20220624T104629_20220624T104625_T32VNQ
32684,10.8619169970709,63.2632793486949,"Betula, Pinus, Alnus, Picea","Betula pubescens, Picea abies, Alnus incana, Pinus sylvestris",20190728T105621_20190728T110141_T32VNR
32685,10.8722769755801,63.6149498273439,"Sorbus, Picea, Betula, Pinus","Pinus sylvestris, Sorbus aucuparia, Betula pubescens, Picea abies",20190728T105621_20190728T110141_T32VNR
32686,10.5582292391468,44.4798098560079,"Quercus, Ostrya, Fraxinus, Pinus","Pinus sylvestris, Quercus pubescens, Fraxinus ornus, Ostrya carpinifolia",20170706T102021_20170706T102301_T32TPQ
32687,10.5701856345942,45.660545687328,"Carpinus, Quercus, Prunus, Castanea, Ostrya","Ostrya carpinifolia, Castanea sativa, Carpinus betulus, Prunus avium, Quercus pubescens",20170802T101031_20170802T101051_T32TPR
32688,10.6005856538512,48.3883494565579,"Larix, Pseudotsuga, Carpinus, Prunus, Fagus, Fraxinus, Acer","Fraxinus excelsior, Prunus avium, Fagus sylvatica, Pseudotsuga menziesii, Acer pseudoplatanus, Carpinus betulus, Larix decidua",20170626T102021_20170626T102321_T32UPU
32689,10.6165491766932,49.6835085745977,"Pinus, Quercus, Betula, Fagus, Larix, Populus","Larix decidua, Betula pendula, Fagus sylvatica, Pinus sylvestris, Quercus robur, Populus tremula",20180701T102021_20180701T102404_T32UPA
32690,10.6270828785031,50.4926887937188,"Acer, Pinus, Picea, Fagus, Fraxinus, Tilia, Sorbus","Picea abies, Acer pseudoplatanus, Sorbus aria, Pinus sylvestris, Fagus sylvatica, Fraxinus excelsior, Acer platanoides",20170619T103021_20170619T103021_T32UPA
32691,10.6423560228429,51.6072774742044,"Fagus, Picea, Betula, Sorbus, Quercus","Sorbus aucuparia, Quercus petraea, Picea abies, Fagus sylvatica, Betula pendula",20220618T102559_20220618T103528_T32UPC
32692,10.6524461262482,52.3082654338657,"Larix, Pinus","Pinus sylvestris, Larix decidua",20220618T102559_20220618T103528_T32UPC
32693,10.6529741144311,52.3442115802883,"Acer, Larix, Fagus, Populus, Carpinus, Fraxinus, Alnus, Quercus","Acer campestre, Carpinus betulus, Quercus robur, Larix decidua, Acer pseudoplatanus, Alnus glutinosa, Fagus sylvatica, Fraxinus excelsior",20190629T103031_20190629T103537_T32UPD
32694,10.6729898148461,53.656162290803,"Fagus, Larix, Pseudotsuga, Picea","Larix kaempferi, Larix decidua, Pseudotsuga menziesii, Fagus sylvatica, Picea abies",20220623T103031_20220623T103034_T32UPE
32695,10.6741300765624,53.7280471238413,"Quercus, Betula, Acer, Alnus, Fagus","Acer pseudoplatanus, Quercus robur, Betula pendula, Fagus sylvatica, Alnus glutinosa",20220623T103031_20220623T103034_T32UPE
32696,10.6749883581128,53.7819606787527,"Picea, Salix, Alnus","Picea abies, Alnus glutinosa",20220623T103031_20220623T103034_T32UPE
32697,10.6807787386971,54.1413837824783,"Fagus, Quercus","Fagus sylvatica, Quercus robur",20220812T103031_20220812T103132_T32UPF
32698,10.6828339460154,54.2671820509397,"Salix, Acer",Acer pseudoplatanus,20220812T103031_20220812T103132_T32UNF
32699,10.698272969072,55.1837325332608,"Picea, Acer, Fagus, Quercus","Acer pseudoplatanus, Fagus sylvatica, Picea sitchensis",20220812T103031_20220812T103132_T32UNG
32700,10.7037667532992,55.4982501828636,Fagus,Fagus sylvatica,20220812T103031_20220812T103132_T32UNG
32701,10.7039252441367,55.5072365612089,"Quercus, Fraxinus",Fraxinus excelsior,20220812T103031_20220812T103132_T32UNG
32702,10.718548276498,56.3160567270515,"Fagus, Acer","Acer pseudoplatanus, Fagus sylvatica",20220812T103031_20220812T103132_T32VNH
32703,10.7217288107725,56.4868214700357,"Pseudotsuga, Pinus, Fagus, Picea, Larix, Betula","Fagus sylvatica, Pinus sylvestris, Picea abies, Pseudotsuga menziesii",20220812T103031_20220812T103132_T32VNH
32704,10.7838669428087,59.4989657731008,"Pinus, Betula","Pinus sylvestris, Betula pubescens",20220629T104631_20220629T104633_T32VPL
32705,10.7900559125593,59.7688695672261,"Pinus, Picea, Betula, Prunus, Populus","Pinus sylvestris, Prunus padus, Betula pendula, Picea abies, Populus tremula, Betula pubescens",20180702T104019_20180702T104021_T32VPM
32706,10.7942455755983,59.9488236978649,"Salix, Sorbus, Acer, Pinus, Betula, Populus","Populus tremula, Betula pubescens, Salix caprea, Acer pseudoplatanus, Sorbus aucuparia, Pinus sylvestris",20180702T104019_20180702T104021_T32VPM
32707,10.7948784900035,59.9758181132547,"Pinus, Picea, Betula","Betula pubescens, Pinus sylvestris, Betula pendula, Picea abies",20180702T104019_20180702T104021_T32VPM
32708,10.7959359577929,60.0208095675785,"Pinus, Betula, Populus, Sorbus, Picea","Populus tremula, Picea abies, Pinus sylvestris, Betula pubescens, Sorbus aucuparia",20180702T104019_20180702T104021_T32VPM
32709,10.808885459423,60.5607838808929,"Picea, Betula, Alnus","Picea abies, Betula pubescens, Alnus incana",20210716T103629_20210716T103625_T32VNN
32710,10.8355978758601,61.6141784854809,"Picea, Betula, Pinus","Picea abies, Betula pubescens, Pinus sylvestris",20220624T104629_20220624T104625_T32VNP
32711,10.847401375221,62.055536303633,"Pinus, Betula, Picea","Betula pubescens, Picea abies, Pinus sylvestris",20220624T104629_20220624T104625_T32VNP
32712,10.8553190244215,62.3438363556678,"Pinus, Betula","Betula pubescens, Pinus sylvestris",20220624T104629_20220624T104625_T32VNQ
32713,10.8737695729065,62.9927144634606,"Picea, Pinus, Betula","Pinus sylvestris, Betula pubescens, Picea abies",20220624T104629_20220624T104625_T32VNQ
32714,10.9072034842812,64.0928966982177,"Betula, Picea","Betula pubescens, Picea abies",20190728T105621_20190728T110141_T32WNS
32715,10.9185153502388,64.4447929833619,"Pinus, Populus, Betula, Picea, Sorbus","Populus tremula, Picea abies, Betula pubescens, Sorbus aucuparia, Pinus sylvestris",20190728T105621_20190728T110141_T32WNS
32716,10.5698675778919,44.3895691286138,"Robinia, Salix","Robinia pseudoacacia, Salix alba",20170706T102021_20170706T102301_T32TPQ
32717,10.5860898346379,45.9487589108744,"Fraxinus, Alnus, Castanea, Picea","Picea abies, Fraxinus excelsior, Castanea sativa, Alnus incana",20170802T101031_20170802T101051_T32TPR
32718,10.593204020615,46.5972101394698,"Sorbus, Alnus, Abies, Picea, Larix, Salix","Picea abies, Sorbus aucuparia, Salix caprea, Abies alba, Larix decidua",20170626T102021_20170626T102321_T32TPS
32719,10.6097346587806,48.0283879129763,"Fagus, Larix, Picea, Quercus, Abies, Acer, Populus","Picea abies, Larix kaempferi, Fagus sylvatica, Acer platanoides, Quercus robur, Abies alba, Populus nigra",20170626T102021_20170626T102321_T32UPU
32720,10.6178386127018,48.6941356135085,"Tilia, Fraxinus, Quercus, Larix, Picea, Abies, Acer, Fagus","Acer pseudoplatanus, Picea abies, Larix decidua, Fraxinus excelsior, Fagus sylvatica, Abies alba, Quercus petraea",20170626T102021_20170626T102321_T32UPU
32721,10.6257604976735,49.3237296779247,"Betula, Sorbus, Picea, Quercus, Pinus, Larix","Betula pendula, Larix decidua, Quercus robur, Pinus sylvestris, Sorbus aucuparia, Picea abies",20170706T102021_20170706T102301_T32UPV
32722,10.6262209395523,49.359701979509,"Pinus, Carpinus, Quercus","Quercus robur, Pinus sylvestris, Carpinus betulus",20170706T102021_20170706T102301_T32UPV
32723,10.6266822351302,49.3956738177318,"Abies, Pinus, Salix, Quercus, Larix, Betula, Fagus, Picea","Larix decidua, Picea abies, Pinus sylvestris, Abies grandis, Fagus sylvatica, Betula pendula, Quercus robur",20170706T102021_20170706T102301_T32UPV
32724,10.6276073964707,49.4676161184624,"Populus, Pinus, Quercus, Picea, Betula","Picea abies, Pinus sylvestris, Quercus robur, Betula pendula, Populus tremula",20170706T102021_20170706T102301_T32UPV
32725,10.6433836046,50.6544241504368,"Fagus, Acer, Picea","Picea abies, Acer pseudoplatanus, Fagus sylvatica",20220618T102559_20220618T103528_T32UPB
32726,10.6438772112309,50.6903817001966,"Acer, Picea, Sorbus","Acer pseudoplatanus, Sorbus aucuparia, Picea abies",20220618T102559_20220618T103528_T32UPB
32727,10.6607115208475,51.8768169768237,"Betula, Carpinus, Larix, Fagus, Quercus, Fraxinus","Fagus sylvatica, Quercus petraea, Betula pendula, Fraxinus excelsior, Carpinus betulus, Larix decidua",20220618T102559_20220618T103528_T32UPC
32728,10.6644238300832,52.1284510520458,"Acer, Fraxinus, Prunus, Fagus, Carpinus, Quercus","Fraxinus excelsior, Quercus petraea, Carpinus betulus, Acer pseudoplatanus, Fagus sylvatica, Prunus avium",20220618T102559_20220618T103528_T32UPC
32729,10.6933968625108,53.9795582987458,"Betula, Larix, Picea, Pseudotsuga, Salix, Fagus","Pseudotsuga menziesii, Betula pubescens, Picea abies, Fagus sylvatica, Larix kaempferi",20220623T103031_20220623T103034_T32UPE
32730,10.6936933388271,53.9975294043732,"Carpinus, Quercus, Abies","Carpinus betulus, Abies grandis, Quercus robur",20220623T103031_20220623T103034_T32UPE
32731,10.7971191259646,59.3099522141969,"Betula, Pinus, Picea","Picea abies, Pinus sylvestris, Betula pubescens",20220629T104631_20220629T104633_T32VPL
32732,10.8031566188898,59.5708363850852,"Betula, Picea, Pinus, Salix, Sorbus","Pinus sylvestris, Salix caprea, Sorbus aucuparia, Betula pubescens, Picea abies",20180702T104019_20180702T104021_T32VPM
32733,10.919767537825,63.8492170998921,"Pinus, Picea, Alnus, Betula","Alnus incana, Betula pubescens, Pinus sylvestris, Picea abies",20190728T105621_20190728T110141_T32VNR
32734,10.924964222515,64.0115861153057,"Betula, Picea","Betula pubescens, Picea abies",20190728T105621_20190728T110141_T32WNS
32735,10.5841537374113,44.5608225161824,"Juglans, Pyrus, Robinia, Acer, Quercus, Prunus, Fraxinus, Populus","Populus nigra, Quercus pubescens, Acer pseudoplatanus, Ulmus minor, Populus tremula, Prunus avium, Fraxinus ornus, Acer campestre, Juglans nigra, Robinia pseudoacacia",20170706T102021_20170706T102301_T32TPQ
32736,10.6246805410913,48.154279870536,"Larix, Quercus, Picea, Pinus, Fraxinus, Acer, Fagus","Larix kaempferi, Fagus sylvatica, Pinus sylvestris, Quercus rubra, Picea abies, Fraxinus excelsior, Acer pseudoplatanus, Quercus robur",20170626T102021_20170626T102321_T32UPU
32737,10.6260131987057,48.2622458986671,"Larix, Quercus, Picea, Fagus","Quercus rubra, Picea abies, Larix decidua, Quercus robur, Fagus sylvatica",20170626T102021_20170626T102321_T32UPU
32738,10.6425871547048,49.5574636883145,"Larix, Pinus, Betula, Fagus, Picea","Fagus sylvatica, Betula pendula, Larix decidua, Pinus sylvestris, Picea abies",20170706T102021_20170706T102301_T32UPV
32739,10.6430634270864,49.5934329758999,"Prunus, Quercus, Pinus","Prunus avium, Quercus rubra, Pinus sylvestris",20170706T102021_20170706T102301_T32UPV
32740,10.6515440318909,50.2228274591065,"Abies, Fagus, Quercus, Pinus, Picea","Pinus sylvestris, Quercus petraea, Picea abies, Fagus sylvatica, Abies alba",20170619T103021_20170619T103021_T32UPA
32741,10.653026093829,50.3307115210379,"Prunus, Betula, Carpinus, Sorbus, Quercus, Fraxinus, Pinus","Betula pendula, Prunus avium, Fraxinus excelsior, Quercus petraea, Sorbus aucuparia, Carpinus betulus, Pinus sylvestris",20170619T103021_20170619T103021_T32UPA
32742,10.6545165990841,50.4385922844574,"Picea, Quercus, Fagus, Acer, Fraxinus","Quercus petraea, Acer pseudoplatanus, Fraxinus excelsior, Fagus sylvatica, Picea abies",20170619T103021_20170619T103021_T32UPA
32743,10.6550153224299,50.4745518226928,"Larix, Betula, Picea, Fagus, Pinus, Quercus, Sorbus","Betula pendula, Picea abies, Fagus sylvatica, Sorbus aucuparia, Larix decidua, Pinus sylvestris, Quercus petraea",20170619T103021_20170619T103021_T32UPA
32744,10.6947407583863,53.1348232188154,"Pseudotsuga, Fagus, Larix, Carpinus, Malus, Quercus, Picea","Quercus robur, Carpinus betulus, Picea abies, Fagus sylvatica, Quercus petraea, Larix kaempferi, Pseudotsuga menziesii",20190629T103031_20190629T103537_T32UPD
32745,10.7002773682374,53.4762797703686,"Larix, Pseudotsuga, Pinus","Larix decidua, Pinus sylvestris, Pseudotsuga menziesii",20220623T103031_20220623T103034_T32UPE
32746,10.700571750541,53.4942510116837,"Quercus, Pinus, Prunus","Pinus sylvestris, Prunus avium, Quercus petraea",20220623T103031_20220623T103034_T32UPE
32747,10.7023443870708,53.6020782137707,"Pinus, Picea, Quercus, Larix, Pseudotsuga, Fagus","Pinus sylvestris, Quercus robur, Picea abies, Larix kaempferi, Pseudotsuga menziesii, Fagus sylvatica",20220623T103031_20220623T103034_T32UPE
32748,10.7044263015826,53.7278761794242,"Acer, Fraxinus, Carpinus, Quercus, Fagus","Acer pseudoplatanus, Fagus sylvatica, Carpinus betulus, Quercus robur, Fraxinus excelsior",20220623T103031_20220623T103034_T32UPE
32749,10.704724943024,53.7458472873992,"Acer, Salix",Acer campestre,20220623T103031_20220623T103034_T32UPE
32750,10.7129060839684,54.2310663608592,"Larix, Pseudotsuga, Quercus","Pseudotsuga menziesii, Larix kaempferi, Quercus robur",20220812T103031_20220812T103132_T32UPF
32751,10.7319373372697,55.3093597583141,"Quercus, Fagus, Prunus","Fagus sylvatica, Prunus avium",20210716T103629_20210716T103625_T32UPG
32752,10.7546917685852,56.513599904668,"Betula, Larix, Pseudotsuga, Fagus, Picea, Abies, Pinus, Quercus","Picea abies, Quercus robur, Betula pendula, Fagus sylvatica, Pinus sylvestris, Pseudotsuga menziesii, Abies procera",20220812T103031_20220812T103132_T32VNH
32753,10.7548679510579,56.5225876755662,"Betula, Picea, Pseudotsuga, Larix, Pinus, Abies","Picea abies, Pinus sylvestris, Pseudotsuga menziesii, Betula pendula, Pinus contorta, Abies procera, Picea sitchensis",20220812T103031_20220812T103132_T32VNH
32754,10.8413509551423,60.4075672380209,"Picea, Betula","Betula pubescens, Betula pendula, Picea abies",20180702T104019_20180702T104021_T32VPN
32755,10.851493846117,60.8036086882193,"Picea, Sorbus","Picea abies, Sorbus aucuparia",20180702T104019_20180702T104021_T32VPN
32756,10.860724011922,61.1547154633672,"Picea, Betula, Sorbus","Sorbus aucuparia, Picea abies, Betula pubescens",20180702T104019_20180702T104021_T32VPN
32757,10.9382244696519,63.7949791547367,"Picea, Salix, Alnus, Betula","Betula pubescens, Salix caprea, Alnus incana, Picea abies",20190728T105621_20190728T110141_T32VNR
32758,10.5850412646084,43.424196294987,"Fraxinus, Ostrya, Sorbus, Quercus","Ostrya carpinifolia, Fraxinus ornus, Quercus ilex, Quercus pubescens, Quercus cerris, Sorbus aucuparia",20170802T101031_20170802T101051_T32TPP
32759,10.6088240957681,45.6783510583405,"Ostrya, Sorbus, Quercus, Fraxinus, Fagus","Quercus pubescens, Fagus sylvatica, Fraxinus ornus, Sorbus aria, Ostrya carpinifolia",20170802T101031_20170802T101051_T32TPR
32760,10.6089243664813,45.6873605663185,"Quercus, Ostrya, Sorbus","Sorbus aria, Quercus pubescens, Ostrya carpinifolia",20170802T101031_20170802T101051_T32TPR
32761,10.6093258798492,45.7233980796388,"Ostrya, Fraxinus, Pinus, Quercus","Pinus sylvestris, Ostrya carpinifolia, Fraxinus ornus, Quercus pubescens, Pinus nigra",20170802T101031_20170802T101051_T32TPR
32762,10.6117495102803,45.9396059180707,"Fagus, Picea, Abies, Larix","Abies alba, Larix decidua, Picea abies, Fagus sylvatica",20170802T101031_20170802T101051_T32TPR
32763,10.6345195530153,47.8662681007563,"Acer, Fraxinus, Alnus, Salix","Fraxinus excelsior, Alnus incana, Acer pseudoplatanus",20170626T102021_20170626T102321_T32UPU
32764,10.6424502479544,48.4960772179524,"Fraxinus, Quercus, Pinus, Fagus, Picea, Acer","Fraxinus excelsior, Fagus sylvatica, Acer pseudoplatanus, Picea abies, Pinus sylvestris, Quercus robur",20170626T102021_20170626T102321_T32UPU
32765,10.6447627317789,48.6759909097049,"Alnus, Larix, Fagus, Fraxinus, Picea","Fraxinus excelsior, Picea abies, Alnus glutinosa, Larix decidua, Fagus sylvatica",20170626T102021_20170626T102321_T32UPU
32766,10.653986530184,49.3775314056322,"Pinus, Prunus, Acer, Pseudotsuga, Picea, Fagus, Quercus","Pinus sylvestris, Prunus serotina, Quercus petraea, Pseudotsuga menziesii, Quercus robur, Picea abies, Quercus rubra, Fagus sylvatica, Acer pseudoplatanus",20170706T102021_20170706T102301_T32UPV
32767,10.6544685453639,49.4135028806349,"Prunus, Pinus","Prunus avium, Pinus sylvestris",20170706T102021_20170706T102301_T32UPV
32768,10.6698669551882,50.528409139298,"Picea, Fagus, Acer, Carpinus, Sorbus, Quercus","Picea abies, Acer pseudoplatanus, Fagus sylvatica, Sorbus aucuparia, Carpinus betulus, Quercus petraea",20170619T103021_20170619T103021_T32UPA
